Wavelength,teth_ambada00000.asd,teth_ambada00001.asd,teth_ambada00002.asd,teth_ambada00003.asd,teth_ambada00004.asd,teth_ambada00005.asd,teth_ambada00006.asd,teth_ambada00007.asd,teth_ambada00008.asd,teth_ambada00009.asd
879,0.685325938,0.685474864,0.685809538,0.686079427,0.685922542,0.68618437,0.686700848,0.686813538,0.687535941,0.688138618
880,0.685449437,0.685733565,0.686171652,0.686323658,0.686294114,0.686436308,0.686928422,0.687128978,0.687813626,0.688262883
881,0.685713679,0.685910428,0.686386508,0.686376187,0.686494119,0.686793396,0.687139667,0.687352095,0.688217421,0.688545958
882,0.686017783,0.686153779,0.686511609,0.68663203,0.686701369,0.686941216,0.687564391,0.687642955,0.688472064,0.688888185
883,0.686225367,0.686429748,0.686653134,0.686911067,0.686979994,0.687062342,0.687913466,0.687947729,0.688560107,0.689172299
884,0.686306398,0.686642731,0.686901215,0.686977017,0.687298407,0.687363868,0.687944397,0.688148074,0.688588485,0.68932414
885,0.686637412,0.6867316,0.687235359,0.687041995,0.687429534,0.687570407,0.688151254,0.688105251,0.68874566,0.689423797
886,0.686831631,0.686704024,0.6874309,0.687307574,0.687490245,0.687757097,0.688301959,0.688358177,0.688988242,0.68965504
887,0.686848381,0.686684797,0.687442192,0.687540565,0.687530241,0.687835793,0.688356205,0.688624637,0.689150254,0.689746512
888,0.686835846,0.686811347,0.687348482,0.687459137,0.687584078,0.687748274,0.688381484,0.68845868,0.689106901,0.689453566
889,0.686957482,0.687006707,0.687280701,0.68759533,0.687764485,0.687906826,0.688474199,0.688600791,0.689182878,0.689716171
890,0.687135639,0.687233635,0.687555715,0.687841664,0.687964845,0.688174544,0.688821415,0.689000312,0.689467399,0.690023255
891,0.687274893,0.687472571,0.687953428,0.688055097,0.688108836,0.688310258,0.689122834,0.689272549,0.689753555,0.69013133
892,0.687310836,0.687696511,0.687983362,0.688110537,0.688182575,0.688137835,0.688895678,0.689010672,0.68973261,0.690093728
893,0.687381422,0.687719058,0.687995623,0.688011722,0.688366175,0.688232257,0.688723848,0.689067234,0.689799061,0.690305161
894,0.687605458,0.687803077,0.688175798,0.688179559,0.688578592,0.688625955,0.689062676,0.689383233,0.689923354,0.690494559
895,0.687886974,0.687988757,0.688491058,0.688598145,0.688784131,0.688995342,0.689583279,0.689706034,0.690128995,0.690559384
896,0.687967222,0.688077159,0.688712518,0.688821936,0.689000162,0.688836788,0.689375292,0.689740252,0.69048763,0.690633369
897,0.688087839,0.688158368,0.688763141,0.68891472,0.68904778,0.688826793,0.689485298,0.6898506,0.690693147,0.690867613
898,0.68828116,0.688350918,0.688678508,0.689077404,0.689106537,0.689076653,0.689725781,0.689928535,0.690688824,0.691137205
899,0.688440515,0.688533682,0.688666566,0.689248436,0.689263177,0.689429405,0.689842302,0.689989153,0.690631128,0.691291834
900,0.688348306,0.688314966,0.689071667,0.689031133,0.689407058,0.689514097,0.68975881,0.690270683,0.690859873,0.69123636
901,0.688429152,0.688349515,0.689066777,0.689019218,0.689426229,0.689352207,0.689857589,0.690348231,0.690875355,0.691352693
902,0.688544736,0.6885965,0.688976699,0.689058325,0.689407459,0.689273419,0.689965867,0.690360797,0.69088493,0.691560617
903,0.688615365,0.688856092,0.689136193,0.689085615,0.68951715,0.689495628,0.690013454,0.690456303,0.691044511,0.691723705
904,0.688877227,0.688928696,0.68945153,0.689477139,0.689974632,0.689910982,0.690321045,0.690581785,0.691157389,0.691792474
905,0.689000456,0.689003197,0.68953189,0.68964433,0.690024483,0.690197012,0.690494198,0.690569197,0.69121885,0.692001444
906,0.689016547,0.689087041,0.689645256,0.689696786,0.689873875,0.690238302,0.690538671,0.690640875,0.691272749,0.691976463
907,0.689002419,0.689149808,0.689916112,0.689805866,0.689833378,0.690072093,0.690488054,0.690875506,0.691306505,0.691572326
908,0.688874127,0.689188156,0.689635557,0.689812889,0.689777499,0.689908662,0.690130339,0.690734803,0.69111636,0.691580652
909,0.688928437,0.689216469,0.689560308,0.68969157,0.689693797,0.68978023,0.69010841,0.690598298,0.690948981,0.691758559
910,0.689097845,0.68916193,0.6895892,0.689647916,0.689714314,0.689883518,0.690327762,0.690527523,0.691027613,0.691992199
911,0.689226935,0.689025809,0.689497702,0.689814586,0.689912394,0.690259961,0.690523661,0.690522139,0.691394374,0.692139308
912,0.689347631,0.689150232,0.689662797,0.68981478,0.690027176,0.690328756,0.69081135,0.690732467,0.691590851,0.691851511
913,0.689244525,0.689172401,0.689731564,0.689854441,0.689994505,0.690384329,0.69096142,0.691019978,0.691636348,0.691848183
914,0.689161842,0.689122511,0.689754106,0.690024054,0.689990407,0.690412738,0.690970024,0.691137702,0.691557415,0.692055309
915,0.689364149,0.68917495,0.689877517,0.690261528,0.690188604,0.690285734,0.690912671,0.69092987,0.691411781,0.692076437
916,0.689312422,0.689323712,0.689872321,0.690118049,0.690288043,0.689940479,0.69071138,0.690753503,0.691294657,0.691750466
917,0.689278015,0.689498333,0.689796299,0.689928455,0.690272321,0.689818764,0.690517441,0.690790258,0.691257013,0.691861486
918,0.689210061,0.689507527,0.689612457,0.68978669,0.690111803,0.689765796,0.690375891,0.690745642,0.691215237,0.692111274
919,0.688992592,0.689265102,0.689322639,0.68966715,0.689849202,0.68947881,0.690311876,0.690311015,0.691119036,0.691809116
920,0.68922735,0.689561952,0.689398961,0.689768293,0.689900359,0.68983648,0.690656321,0.6905912,0.691532782,0.691731353
921,0.689310173,0.689605395,0.689551977,0.689816757,0.689968802,0.690114642,0.690765385,0.690698016,0.691767653,0.691726763
922,0.689151452,0.68928155,0.689629499,0.689788429,0.689969409,0.690203659,0.690596125,0.690607589,0.6916592,0.691802508
923,0.689061029,0.689033159,0.689633608,0.689840927,0.689992781,0.690411909,0.690552581,0.690873096,0.691503218,0.692035032
924,0.689011915,0.689071793,0.689668565,0.689973346,0.690012168,0.690277098,0.690671299,0.691046383,0.691601716,0.692028821
925,0.689110127,0.689112909,0.689494273,0.689810432,0.690035992,0.69005076,0.690584109,0.690879934,0.691388342,0.691786452
926,0.689278685,0.68911241,0.689333272,0.68947901,0.690069029,0.689957488,0.690447779,0.690556478,0.690947325,0.691742404
927,0.689289549,0.689226933,0.689682791,0.689514121,0.690123913,0.690099678,0.690762028,0.690551601,0.690937111,0.692419384
928,0.689064649,0.689062834,0.689699556,0.689853689,0.69036198,0.690386349,0.690631375,0.690635835,0.691310675,0.692230785
929,0.688897243,0.688847609,0.689572599,0.689946077,0.690378824,0.690270481,0.690570894,0.690843728,0.691543863,0.692087818
930,0.688909341,0.688834949,0.689595902,0.689747337,0.690127539,0.68989092,0.690696523,0.69098918,0.691461533,0.692272125
931,0.688970935,0.68913867,0.689935419,0.689756514,0.689989264,0.690034575,0.69056805,0.690714066,0.691334518,0.692132562
932,0.688852394,0.689057798,0.689679078,0.689587853,0.689980886,0.689891701,0.690327374,0.69054157,0.691283336,0.691852839
933,0.688747051,0.68884018,0.689270429,0.689458921,0.68999996,0.689803777,0.690295908,0.690364152,0.691274842,0.691721033
934,0.688747888,0.688789096,0.689132867,0.68944614,0.689881661,0.689870994,0.690446643,0.690216661,0.691249242,0.69177322
935,0.688735879,0.689027143,0.689325313,0.689361536,0.689480208,0.68971374,0.69032543,0.690384771,0.691159668,0.691727206
936,0.688631361,0.688943405,0.689073748,0.689344058,0.689494774,0.68937316,0.690154758,0.69061117,0.691025129,0.691748804
937,0.688587325,0.688846798,0.688891938,0.689418974,0.689690455,0.689389907,0.689990638,0.690561077,0.691027483,0.691743509
938,0.688489363,0.688753601,0.688981699,0.689433841,0.689780501,0.68969817,0.6898426,0.690207999,0.691030316,0.691549891
939,0.687848783,0.688087812,0.688774863,0.689057213,0.689670945,0.689323324,0.689676879,0.689957656,0.690475845,0.691007183
940,0.687532151,0.687744696,0.688069794,0.688702644,0.689077244,0.688967936,0.689116555,0.689646582,0.690164511,0.690438829
941,0.687444441,0.687613586,0.687592625,0.688499687,0.688457412,0.688689316,0.688636655,0.689459982,0.690041286,0.690106887
942,0.687345364,0.687508501,0.687745846,0.688481126,0.688233494,0.688495416,0.688615053,0.689409789,0.689922931,0.690079867
943,0.687119048,0.687475278,0.688067144,0.688612204,0.688464755,0.688502692,0.688946799,0.689147116,0.689731236,0.690146161
944,0.687055553,0.687454326,0.688087657,0.688368825,0.688396196,0.688416865,0.688956043,0.688891972,0.68978766,0.690146977
945,0.687187142,0.687342838,0.687922831,0.688007737,0.688344941,0.688282285,0.688861707,0.68877335,0.68991969,0.69022782
946,0.687373194,0.68711918,0.687757285,0.687766481,0.688480818,0.688141918,0.68884828,0.68879815,0.689824533,0.690349795
947,0.687306698,0.686916481,0.687597523,0.687486614,0.688247829,0.687887337,0.68862964,0.688796997,0.689214181,0.690024956
948,0.686524381,0.68676883,0.687190292,0.687195063,0.687783418,0.687865188,0.688259699,0.688590473,0.689003677,0.689557857
949,0.686058317,0.686648056,0.686957681,0.687196964,0.687635151,0.687925198,0.687974732,0.688300975,0.689025625,0.689443509
950,0.686341721,0.686387003,0.686960699,0.687332543,0.687713892,0.687780313,0.687853554,0.688038297,0.688881705,0.6896294
951,0.685875737,0.685603927,0.68623181,0.6864323,0.686504492,0.687166099,0.68758303,0.687712752,0.68833551,0.688938982
952,0.685216073,0.684967053,0.685525777,0.685777046,0.685727598,0.686423191,0.686696184,0.687258239,0.687652447,0.687910647
953,0.684835201,0.684709397,0.685284025,0.685517649,0.685498331,0.685803634,0.686154819,0.686790171,0.687240337,0.687375333
954,0.684762277,0.684670892,0.685371324,0.685373787,0.685429367,0.685318343,0.686410596,0.686319944,0.687130707,0.687528505
955,0.68411008,0.684162152,0.684648345,0.684861912,0.685066985,0.684521804,0.68598648,0.685517533,0.686497035,0.687053433
956,0.683391847,0.683949686,0.684053628,0.68427319,0.684902607,0.684219795,0.68544913,0.685035065,0.686053424,0.686555769
957,0.6831765,0.683862807,0.683929512,0.683902436,0.684856011,0.684429002,0.68508551,0.685092926,0.686108367,0.686517569
958,0.683516627,0.68363781,0.684162716,0.68389349,0.684732026,0.684765992,0.684940848,0.685430912,0.686370167,0.686947806
959,0.683292881,0.683446301,0.684041893,0.684070485,0.684478863,0.684547469,0.684659096,0.685070093,0.685486159,0.686897601
960,0.682949618,0.682879307,0.683759777,0.683642062,0.683811878,0.684178134,0.68420664,0.684679682,0.685241606,0.686044352
961,0.682838392,0.682447914,0.683480575,0.68309678,0.683257106,0.683977331,0.684066456,0.684532115,0.685452008,0.685381847
962,0.682855825,0.682527392,0.683230836,0.682981439,0.683237912,0.684001417,0.684375525,0.684604375,0.685448204,0.685565557
963,0.681832223,0.682517304,0.68267344,0.682993279,0.683342623,0.6837454,0.684092766,0.68447278,0.684892144,0.68547289
964,0.681941154,0.682559756,0.682731282,0.682875222,0.683632545,0.683591569,0.684075466,0.684200749,0.684648265,0.685000707
965,0.682503819,0.682618035,0.68283676,0.682878145,0.683701511,0.683532032,0.683954343,0.683953674,0.684657797,0.684809481
966,0.682427958,0.682573053,0.682442731,0.683066426,0.683288963,0.6832644,0.683467613,0.683748756,0.684559536,0.685230873
967,0.681862516,0.682218408,0.682189274,0.68264027,0.682769485,0.682023238,0.6834913,0.683122054,0.683992197,0.685202068
968,0.681595243,0.68172021,0.682240691,0.682706143,0.682506159,0.682014397,0.683404015,0.683099953,0.683961797,0.684823198
969,0.681812848,0.681613891,0.682267201,0.682811047,0.682498957,0.682815175,0.683399131,0.683356685,0.684420811,0.684609985
970,0.682124046,0.681973587,0.682013987,0.682470262,0.682656404,0.683287814,0.683566685,0.683365634,0.684784452,0.684782839
971,0.681307479,0.681554146,0.681816297,0.682311391,0.683044076,0.682751174,0.683174846,0.683184797,0.684072505,0.684501055
972,0.681255759,0.681087484,0.681772447,0.681993956,0.682801287,0.682226386,0.682936708,0.683379631,0.683635478,0.684320508
973,0.681552301,0.681052534,0.681815902,0.681774528,0.682544944,0.681966959,0.682885887,0.683286698,0.683748923,0.684204433
974,0.681432858,0.681443732,0.681832686,0.68179034,0.682738835,0.681888559,0.682850604,0.682527512,0.684041199,0.684087736
975,0.68106979,0.681338248,0.681775221,0.681513339,0.682394693,0.681712782,0.682691421,0.682242053,0.683518919,0.684260309
976,0.680579721,0.681125601,0.681213543,0.681118889,0.681853722,0.681739374,0.682545495,0.682372974,0.682839332,0.683933103
977,0.680491456,0.68134459,0.680995078,0.681362335,0.681934047,0.681874777,0.682358354,0.682511018,0.68259113,0.683762714
978,0.681013607,0.681937052,0.681654654,0.682381764,0.682773658,0.682068892,0.682310952,0.682483954,0.683084728,0.684198853
979,0.681446511,0.681468363,0.682223853,0.682656093,0.682746156,0.682635865,0.683212012,0.682945127,0.684087762,0.684280338
980,0.681442009,0.681108587,0.68180975,0.682164227,0.682774219,0.682740646,0.683342134,0.682797882,0.684110702,0.684025412
981,0.681158213,0.681211261,0.681352736,0.681941648,0.682671338,0.682672399,0.682918239,0.682942284,0.683697995,0.684087443
982,0.680969433,0.681657202,0.681757127,0.682481262,0.68236209,0.68284508,0.682633482,0.683725219,0.683715675,0.684628594
983,0.681273684,0.68187512,0.68264497,0.682494229,0.682574667,0.683218218,0.682893633,0.683243361,0.684324133,0.684443246
984,0.681871018,0.681970626,0.682425858,0.68250988,0.682200598,0.682778401,0.682360521,0.68287777,0.684088745,0.68386487
985,0.682105256,0.682333746,0.682033935,0.682509246,0.68239286,0.682523828,0.682066409,0.683116654,0.684004542,0.683845629
986,0.681782837,0.682820416,0.682239754,0.682451852,0.683454248,0.683047337,0.682649207,0.683559358,0.68467096,0.684600117
987,0.681773395,0.68221127,0.682134946,0.682484838,0.683075033,0.683151176,0.682810625,0.682702503,0.684707525,0.684686487
988,0.681884568,0.681544025,0.682285459,0.6823687,0.682515875,0.682681298,0.682874622,0.68333534,0.684147388,0.684506835
989,0.682073651,0.681818542,0.682711097,0.682630344,0.682739693,0.682713971,0.682948406,0.684243745,0.684250575,0.685006137
990,0.682085799,0.682691739,0.682998756,0.683201767,0.683469618,0.683177726,0.683133951,0.68409062,0.685206059,0.685892568
991,0.681375807,0.681806262,0.682337176,0.682811964,0.682622683,0.681743391,0.683539707,0.683179632,0.684975789,0.68476004
992,0.681653788,0.681692937,0.681980023,0.682787421,0.682291181,0.681987336,0.683592449,0.683895023,0.684688401,0.684136722
993,0.682005885,0.682039369,0.682382935,0.6829189,0.682695561,0.682849556,0.683634471,0.684480402,0.684506068,0.684464724
994,0.681738854,0.682362752,0.683271771,0.68300989,0.683368685,0.683240408,0.683925793,0.683956784,0.684667127,0.685463556
995,0.681454939,0.682858499,0.683647004,0.683367866,0.683561177,0.68364315,0.684274217,0.683925438,0.685662475,0.68647251
996,0.682239525,0.683122543,0.683446406,0.683864259,0.684426375,0.684219543,0.684511429,0.684441933,0.68583866,0.686533824
997,0.683254788,0.683324753,0.683450077,0.684037786,0.684682495,0.684152568,0.685119488,0.684613584,0.685638015,0.686388673
998,0.683654594,0.683435075,0.683549179,0.683801375,0.684001323,0.683395203,0.685850482,0.684388972,0.685582053,0.686482517
999,0.683299545,0.683106359,0.682564082,0.683643547,0.683827468,0.683092718,0.685537158,0.68492916,0.6857017,0.686421677
1000,0.683625892,0.683133201,0.683592249,0.684050315,0.684336066,0.683490514,0.685287583,0.685159179,0.686045521,0.686497525
1001,0.646960781,0.648222997,0.647548859,0.647381976,0.647912404,0.647547041,0.647784472,0.649431977,0.649090594,0.650474125
1002,0.647219278,0.648125479,0.647399343,0.647893431,0.648229215,0.647863636,0.648222988,0.649501385,0.649328194,0.65066558
1003,0.647187173,0.648072106,0.647622599,0.648039664,0.648475977,0.64796293,0.648413163,0.649311418,0.64950042,0.650905434
1004,0.647136361,0.648067477,0.647684909,0.647963079,0.648360855,0.648044962,0.648091235,0.648949791,0.64966205,0.651015801
1005,0.647451955,0.648243581,0.647765443,0.648050748,0.648587636,0.648107631,0.648253862,0.649450519,0.650035768,0.651360482
1006,0.647532931,0.648172868,0.648261353,0.648084648,0.648837577,0.64809135,0.648363326,0.649851078,0.650072048,0.65151715
1007,0.647747942,0.648445543,0.648551981,0.648290643,0.649113248,0.648363223,0.648523978,0.65012631,0.650283939,0.651744249
1008,0.648121365,0.648938699,0.648791057,0.648515339,0.649539235,0.649083009,0.648879992,0.650553293,0.650515338,0.651978632
1009,0.64838318,0.64939482,0.649117334,0.648857806,0.649885355,0.649466576,0.649216876,0.650844838,0.650892725,0.652086924
1010,0.648596822,0.650151836,0.649357445,0.649437856,0.650277435,0.649804981,0.649351011,0.650759924,0.651476855,0.652123267
1011,0.648976371,0.650669747,0.649750261,0.649960988,0.650562123,0.650198293,0.649788522,0.651091793,0.651950507,0.652407213
1012,0.64960648,0.651233181,0.650506805,0.650703918,0.650858887,0.650756162,0.650676231,0.651815348,0.652634364,0.652767983
1013,0.649699464,0.651192435,0.650743545,0.650814157,0.650783765,0.65067307,0.650918016,0.652069124,0.652788874,0.652811051
1014,0.649850466,0.651419916,0.65082064,0.651047747,0.650964674,0.65056054,0.651029576,0.652368519,0.652890387,0.653285033
1015,0.650028939,0.651673366,0.651197933,0.651467474,0.651081261,0.650804334,0.651667299,0.652685071,0.65298231,0.653624355
1016,0.649984368,0.651606221,0.651082561,0.651255787,0.650885221,0.650833344,0.651639081,0.652414404,0.6527731,0.653519963
1017,0.650267416,0.651498482,0.651270431,0.651215885,0.650990642,0.651086207,0.651594643,0.652488849,0.653026996,0.653631865
1018,0.65070024,0.651351794,0.651499955,0.651408778,0.651003645,0.651696712,0.65210125,0.652790846,0.653389802,0.65400588
1019,0.650767937,0.651437003,0.65146146,0.651486145,0.65109437,0.651772203,0.652402394,0.652750593,0.653446139,0.654354656
1020,0.651029175,0.651861073,0.651905588,0.65192625,0.651851971,0.651920881,0.652659673,0.653313599,0.653781763,0.654879127
1021,0.651302708,0.652487004,0.652465565,0.652497583,0.652658652,0.652401562,0.653216041,0.653994675,0.65429526,0.655611069
1022,0.651377347,0.65296567,0.652891613,0.652897774,0.653007564,0.6526593,0.653484001,0.654272199,0.654516558,0.655946404
1023,0.651362756,0.653569474,0.653741918,0.653375758,0.653258472,0.652974151,0.653447409,0.654465169,0.654602298,0.656080994
1024,0.651582439,0.653917797,0.653988541,0.653589834,0.653433137,0.653334496,0.653532292,0.654721632,0.654815216,0.656136484
1025,0.651534699,0.654055353,0.653550651,0.653512476,0.652936518,0.653445511,0.653481508,0.654440774,0.654767427,0.655691617
1026,0.651715815,0.654193199,0.653525622,0.653623634,0.653054134,0.653654209,0.653624599,0.654553981,0.654888161,0.655750521
1027,0.652259311,0.654265863,0.653472096,0.653730943,0.653532268,0.654081429,0.653847636,0.654990574,0.655208701,0.656025085
1028,0.652653404,0.654292345,0.653610847,0.653733384,0.654137502,0.654382741,0.654312559,0.655462927,0.655621134,0.656353267
1029,0.652577767,0.654089321,0.653477995,0.653817103,0.654297854,0.654118157,0.654397304,0.65532652,0.655514875,0.656560281
1030,0.652959223,0.654203671,0.6535577,0.654014773,0.65440541,0.654208532,0.654747576,0.655485014,0.655736456,0.656940483
1031,0.653492384,0.654384354,0.653744862,0.654099096,0.654596892,0.654535815,0.65516254,0.655709973,0.656230583,0.657290799
1032,0.653677966,0.654404788,0.653635471,0.654077491,0.654505984,0.654815276,0.655024199,0.655527073,0.656354574,0.657430776
1033,0.654040481,0.654697057,0.653965661,0.654362284,0.654858011,0.655275949,0.655293541,0.655981946,0.656706304,0.657816823
1034,0.654408048,0.655099899,0.654510556,0.654726608,0.655118643,0.655579995,0.65561459,0.656669747,0.657278231,0.658218031
1035,0.654582792,0.655453395,0.654932338,0.654846466,0.654891209,0.655652753,0.655592789,0.65680266,0.657188226,0.658081218
1036,0.654737009,0.65567533,0.655322701,0.655096717,0.654875916,0.655727568,0.655865937,0.657067158,0.6572862,0.657959328
1037,0.654625347,0.655624658,0.655408401,0.655268082,0.654646028,0.655714614,0.655818331,0.657034388,0.657540001,0.658015709
1038,0.654635599,0.655693065,0.655461102,0.655221382,0.654574114,0.65580109,0.655641307,0.656683036,0.657306526,0.657913746
1039,0.654760056,0.655885244,0.655580012,0.655365904,0.65476426,0.655979945,0.6558111,0.65664096,0.657316978,0.658076124
1040,0.654707237,0.656077453,0.655461235,0.655660553,0.655318828,0.656209633,0.656080298,0.656593089,0.65739722,0.658663417
1041,0.654838793,0.65626945,0.655570441,0.655930992,0.655613713,0.656230935,0.656384051,0.656714276,0.657496219,0.658972376
1042,0.655233109,0.656671912,0.655855079,0.656236427,0.656049232,0.656206494,0.657114983,0.657037493,0.657571637,0.659245509
1043,0.655776084,0.656994562,0.656287884,0.656673052,0.656313514,0.656418445,0.657512823,0.657599683,0.657960274,0.659595912
1044,0.655864884,0.656982514,0.656471234,0.656843472,0.656284214,0.65629337,0.657292883,0.657630718,0.658169961,0.659655631
1045,0.656092607,0.657037527,0.656704298,0.656973623,0.656473812,0.656137966,0.657241916,0.657917293,0.658431258,0.659623005
1046,0.656412479,0.657312634,0.656993812,0.657114666,0.656589872,0.656421764,0.657122382,0.658289925,0.658805678,0.65964899
1047,0.656507017,0.657463359,0.657212626,0.657092438,0.656703382,0.656720666,0.65718335,0.65823505,0.658828818,0.659546921
1048,0.656841281,0.657643462,0.657718055,0.657384084,0.656949114,0.656847571,0.657738082,0.658589323,0.659033032,0.65965596
1049,0.657056003,0.657778706,0.658046713,0.657676357,0.657103653,0.657241242,0.658139004,0.659046495,0.65920219,0.659980532
1050,0.656974706,0.657553845,0.657913128,0.657622515,0.65721438,0.657520197,0.6582563,0.6589602,0.658977868,0.660328041
1051,0.656927644,0.657485691,0.657623194,0.65773113,0.657441767,0.657438811,0.658291615,0.659051431,0.659148195,0.660599716
1052,0.65680809,0.657372587,0.657311598,0.657900911,0.657630327,0.657737317,0.658184684,0.65928104,0.659189725,0.660633448
1053,0.65680444,0.657283887,0.657126787,0.657951158,0.657670723,0.657912323,0.658091463,0.659244214,0.659110391,0.660561162
1054,0.656854375,0.657314043,0.65702573,0.657936279,0.657749916,0.65794034,0.658003907,0.659240022,0.659161994,0.660548527
1055,0.657080769,0.657404273,0.657254058,0.657923507,0.657741483,0.657885779,0.657834859,0.659221802,0.659246504,0.660442194
1056,0.657187097,0.657577121,0.657333595,0.657997448,0.657847516,0.65786,0.65791274,0.65928922,0.659275244,0.660411946
1057,0.657267012,0.657895135,0.657386522,0.658008314,0.658055107,0.657698293,0.658160303,0.659323729,0.659364723,0.660496299
1058,0.657339681,0.658136883,0.657258248,0.657925318,0.658143407,0.657611626,0.6581923,0.659425212,0.659483364,0.660480075
1059,0.657318605,0.658240104,0.657252767,0.657965463,0.65817976,0.657476092,0.658364582,0.659572934,0.659308533,0.660251621
1060,0.657287047,0.658584265,0.657518344,0.658182958,0.658306223,0.657563531,0.658617556,0.659680384,0.659216551,0.660155417
1061,0.657469971,0.658654879,0.657893611,0.658296577,0.658211318,0.658032647,0.658690832,0.659858191,0.659284525,0.66036263
1062,0.657615228,0.65865077,0.658161225,0.658282615,0.658140696,0.658385773,0.658900628,0.659973783,0.659382868,0.66050446
1063,0.657716585,0.658863743,0.658619021,0.658549565,0.658217855,0.658634384,0.659048023,0.66004614,0.65948544,0.660872865
1064,0.658021625,0.658942949,0.65903508,0.658753356,0.658331066,0.658947324,0.659058551,0.660211382,0.659866141,0.661080245
1065,0.658052914,0.658846224,0.658938856,0.658387166,0.658471671,0.658852343,0.659012297,0.659967485,0.66004157,0.660859085
1066,0.657851698,0.658899683,0.65907206,0.658370305,0.658598431,0.658550455,0.658836654,0.659612032,0.659848454,0.660958567
1067,0.657910491,0.659151205,0.659039852,0.658609116,0.658746496,0.658733121,0.658714381,0.65949349,0.659818409,0.660814663
1068,0.657865855,0.659339809,0.658876839,0.658564615,0.658826371,0.659089052,0.658907378,0.659559667,0.659973434,0.660745022
1069,0.657702675,0.659278932,0.659195061,0.658653579,0.65894452,0.659248664,0.659109669,0.659945825,0.660088811,0.661095272
1070,0.657863108,0.659131747,0.65912381,0.658778161,0.659114226,0.659215339,0.659308704,0.660347281,0.660262012,0.661080464
1071,0.657937916,0.659131824,0.659017494,0.658843295,0.659180858,0.659231063,0.659520723,0.660566597,0.660489247,0.661149346
1072,0.658011822,0.659059353,0.658922856,0.658745073,0.659227515,0.659138819,0.659846296,0.660798924,0.660865393,0.6613218
1073,0.657989143,0.659063343,0.658863799,0.658831447,0.659224397,0.658938554,0.659910957,0.660784686,0.661009586,0.661480834
1074,0.658092455,0.659178691,0.658378371,0.659041372,0.659130068,0.658890975,0.659998048,0.660523869,0.66114787,0.661414699
1075,0.658050252,0.659039827,0.658164537,0.659045961,0.658927116,0.659065674,0.659879021,0.660333833,0.661138744,0.661411632
1076,0.658167431,0.658806718,0.658335523,0.65906194,0.658846617,0.659349219,0.659652301,0.66027667,0.6609344,0.661410079
1077,0.658400217,0.658651373,0.658343076,0.659090325,0.658730273,0.659426016,0.659625613,0.660278648,0.660855678,0.661634823
1078,0.658478175,0.658528309,0.658430929,0.658978933,0.658578158,0.659217905,0.659466669,0.660398946,0.660705916,0.661780059
1079,0.658471923,0.658776028,0.658757503,0.658868561,0.658783563,0.659220055,0.6595597,0.660551751,0.660802358,0.661866297
1080,0.658231272,0.658907866,0.658764921,0.658795825,0.658978876,0.658993429,0.659747466,0.660595878,0.661004007,0.66203608
1081,0.657871782,0.658664506,0.658701299,0.658752735,0.659118723,0.658714863,0.659824118,0.660665264,0.660962212,0.661955075
1082,0.657631856,0.658665803,0.658774828,0.658912431,0.659479327,0.658924676,0.660052299,0.660864393,0.661090266,0.661854433
1083,0.657745231,0.658719002,0.658823528,0.659061784,0.659505599,0.659085784,0.660214944,0.660970753,0.661145883,0.661856056
1084,0.657930447,0.658798013,0.65909144,0.6590173,0.659377344,0.659133733,0.660223005,0.660975903,0.660964008,0.661836838
1085,0.65795489,0.659116613,0.659257937,0.659048994,0.659309339,0.659274915,0.659996171,0.660814829,0.660919019,0.661843297
1086,0.658096358,0.659189245,0.659174003,0.658857578,0.659042877,0.659190043,0.659543846,0.660485997,0.660757327,0.661801321
1087,0.658217661,0.659170832,0.659144995,0.658772221,0.65899817,0.659106753,0.65932027,0.660326144,0.660675514,0.661758858
1088,0.658256351,0.659030147,0.659059997,0.658699277,0.659094712,0.658946078,0.659054109,0.660138512,0.660549625,0.661736009
1089,0.658185769,0.658934989,0.658847458,0.658917893,0.659190545,0.658905448,0.659016138,0.660201452,0.660729675,0.661667936
1090,0.658234016,0.658790235,0.658744557,0.658885005,0.659096884,0.658746853,0.659099127,0.660431067,0.660866879,0.661524149
1091,0.658098556,0.658680737,0.658732711,0.658835666,0.659016305,0.658493554,0.659095021,0.66024398,0.660815837,0.661428084
1092,0.65774296,0.658540343,0.658737781,0.658736307,0.658757272,0.658311794,0.658950187,0.659992898,0.660691937,0.661351773
1093,0.65753738,0.658430883,0.658747648,0.658467213,0.658634274,0.658368365,0.65885409,0.659909595,0.66060709,0.66137398
1094,0.657361374,0.658296243,0.658437057,0.658261603,0.658651068,0.658254489,0.658763554,0.659639126,0.660347978,0.661399027
1095,0.657160988,0.658122827,0.658196982,0.657977027,0.6585607,0.658046593,0.658683183,0.659598606,0.660082511,0.661226675
1096,0.657232288,0.658060057,0.65802309,0.657729105,0.658507081,0.658134226,0.658685065,0.659656413,0.659944898,0.661044341
1097,0.657357303,0.658088957,0.657785861,0.657757457,0.658476807,0.658158605,0.658722458,0.659596013,0.659936793,0.660926923
1098,0.657272196,0.658038276,0.657931752,0.65781152,0.658453548,0.658107697,0.658775997,0.659485109,0.660021713,0.660774424
1099,0.657372926,0.657944031,0.658131329,0.65790008,0.658477712,0.658324041,0.658767209,0.659473731,0.660065661,0.660748921
1100,0.657468407,0.658023407,0.658165431,0.658141933,0.65836979,0.658520024,0.658718388,0.659570791,0.660152498,0.660858539
